id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
1603,Abama Taratibu Maalim Mwanamrisho,,,Chama cha Demokrasia na Maendeleo,chama_cha_demokrasia_na_maendeleo,,National Assembly,4,,
1704,Abdallah Ali Rashid,,,Civil United Front,civil_united_front,,National Assembly,4,,
1326,Abdallah Hamad Maida,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1028,Abdallah Margareth Anna,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1767,Abdulla Amour Amina,,,Civil United Front,civil_united_front,,National Assembly,4,,
1053,Abeid Ali Bahati,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1648,Abood Mohamed Abdul-Aziz,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1595,Abwao Aflah Chiku,,,Chama cha Demokrasia na Maendeleo,chama_cha_demokrasia_na_maendeleo,,National Assembly,4,,
1612,Ahmed Kassim Rukia,,,Civil United Front,civil_united_front,,National Assembly,4,,
1677,Akunaay Boay Mustapha,,,Chama cha Demokrasia na Maendeleo,chama_cha_demokrasia_na_maendeleo,,National Assembly,4,,
1709,Ali Haji Abdalla,,,Civil United Front,civil_united_front,,National Assembly,4,,
1722,Ali Haji Juma,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1720,Ali Othman Juma,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1728,Ali Salim Mbarouk,,,Civil United Front,civil_united_front,,National Assembly,4,,
1587,Ally Msafiri Sara,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1652,Amar Nassor Hussein,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1062,Ameir Khatib Kheri,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
1674,Ameir Sharia Abdallah,,,Chama Cha Mapinduzi,chama_cha_mapinduzi,,National Assembly,4,,
