id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
152,Amann-Marxer Marlies,,,VU,VU,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/marlies_amann_marxer.jpg,
153,Batliner Christian,christian.batliner@landtag.li,,FBP,FBP,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/christian_batliner.jpg,
154,Batliner Manfred,manfred.batliner@landtag.li,,FBP,FBP,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/manfred_batliner.jpg,
155,Beck Doris,,,VU,VU,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/doris_beck.jpg,
156,Beck Jürgen,,,VU,VU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/juergen_beck.jpg,
157,Biedermann Gisela,,,VU,VU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/gisela_biedermann.jpg,
158,Brunhart Arthur,,,VU,VU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/arthur_brunhart_634995624561945000.jpg,
159,Büchel Gerold,gerold.buechel@landtag.li,,FBP,FBP,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/gerold_buechel.jpg,
107,Büchel Peter,peter.buechel@landtag.li,,VU,VU,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/peter_buechel.jpg,
161,Frick Albert,albert.frick@landtag.li,,FBP,FBP,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/albert_frick.jpg,
162,Frick Pepo,,,FL,FL,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/pepo_frick.jpg,
163,Frommelt Doris,,,FBP,FBP,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/doris_frommelt.jpg,
164,Gopp Rainer,rainer.gopp@landtag.li,,FBP,FBP,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/rainer_gopp.jpg,
165,Hilti Diana,,,VU,VU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/diana_hilti.jpg,
166,Hilti Peter,,,VU,VU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/peter_hilti.jpg,
167,Kaiser Johannes,johannes.kaiser@landtag.li,,FBP,FBP,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/kaiser_johannes_neu_aus_2009.jpg,
168,Kindle Elmar,,,FBP,FBP,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/elmar_kindle.jpg,
169,Kranz Günther,,,VU,VU,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/guenther_kranz.jpg,
170,Kranz Werner,werner.kranz@landtag.li,,VU,VU,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/werner_kranz.jpg,
171,Lampert Peter,,,FBP,FBP,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/peter_lampert.jpg,
172,Lampert Wendelin,wendelin.lampert@landtag.li,,FBP,FBP,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/wendelin_lampert.jpg,
173,Negele Gebhard,,,VU,VU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/gebhard_negele.jpg,
174,Quaderer Harry,harry.quaderer@landtag.li,,DU,DU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/harry_quaderer.jpg,
124,Vogt Thomas,thomas.vogt@landtag.li,,VU,VU,Oberland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/thomas_vogt.jpg,
176,Wohlwend Renate,,,FBP,FBP,Unterland,Landtag,2009-2013,,,http://landtaglive.gmgnet.li/files/attachments/renate_wohlwend.jpg,
