id,uuid
66,7679b8da-c130-4af3-94d6-ee9b8e2da97f
130,b4dbd4de-c930-43a3-95da-0bf79eeaf73b
44,90cbbe16-fee8-4d54-a41e-776a73c88fff
94,517dc5e7-4dfe-4d7e-a46d-497834217a63
50,3019f8ac-4f5c-40a1-bfac-52fd8aa46566
89,ce602204-07fa-460a-bc3b-6b526c10de1f
27,fc5f8734-d2cf-4363-b15b-45776e26103a
161,2c29f01c-f3a2-4845-a785-efcc9a8ad607
171,46e9c8e6-5d29-4406-a5cb-fe72804c20b7
62,5c9eb8f5-64d8-4e23-ab60-67860ecd286f
88,bfe55e29-b186-433d-911c-b7646d259b45
35,79f60433-811e-4f40-a0c9-348f6bd80afc
10,0db84297-6f5b-4bb6-87cc-dcb84142daa6
61,c125906e-1e9c-4132-a8cd-5761a3a3683f
109,48725227-9f4f-4938-9010-d43b44f94039
90,e1af5456-5ac7-46d4-8877-115a6359bbf4
83,9664d4be-9f0e-42ea-affb-adf94b62cb7a
131,53772be9-47ff-46c5-8ed3-d3fd27055d77
124,eb2bbb90-169a-442f-833d-2e1114a2914d
119,93d5a812-1fae-4f0b-801a-2fc558e93e95
40,6590d976-5971-49c1-b473-b90680b2b0ab
74,c3b2bf41-d63d-4f54-ae00-976431dda27c
20,00b59b93-9575-4b7d-b463-be9955e47b78
133,1680e7a1-d19e-4a67-b791-eb088a6bb029
168,35957f0e-1a85-4e54-ad3e-109bae94ad94
37,09d61468-f17b-43c5-9b2f-cb9771bdfb27
172,dc299bac-549d-4f50-8acf-7d19713d3c14
99,8112a3a5-2507-43d6-b446-c951dbfeb4b3
112,e592564d-7664-41b1-b5a2-af5da465082d
144,5e4e9c11-4b23-4bdd-b8b9-317d4a7afd99
17,3d2a48df-d210-4315-8c36-4585494e7bb7
156,8b9dc61f-2dc8-4e44-9780-2bb1d833bbff
138,fed1bb0e-64f5-4af9-9538-8a77703d46b5
117,bf79c8c0-102b-42a0-b938-a0769da2d3fd
145,8a48978d-ecc6-4f18-b59b-c45d45885b4e
221,2419192a-2ae2-4a83-a34d-d69dffd09d74
34,351399e2-6035-4adb-b1fa-562b2fa89af6
147,3bbe4902-0944-4a62-82da-e8f6ca435130
57,f00c4de3-b288-4c9c-ada9-9e6726225cfc
159,d4296cad-88e7-45d4-8c42-3c324bc20fff
118,0949fdf3-6014-477b-a3f9-4fae6ca8a14b
8,ce0a7540-c1ed-4417-8c3b-aafa333662ee
114,856ec0c3-58df-4b4b-8216-2aa8923fb28a
169,fbd836c4-2ef0-438d-ab7c-87f9fbdf76a9
56,c4f817b3-99a9-4737-bd5a-51ff51c5d1e2
51,4d48d9b9-e897-403f-8764-03a9190dc535
104,294c6fc4-d647-4cc4-bcac-9a1214560792
154,62a22024-e8b5-4b7d-90b9-c185f5444fb6
1,23cf3fda-e7b4-426c-b902-467b7353a698
135,f114974e-509c-4125-8024-4108bb205fb4
96,eb5645d8-8269-4bf4-9d8b-8d214bf9bcdd
63,9dc99948-cc6c-4a7c-8da8-c9553fea54af
58,7b0d8cd0-920c-4345-912f-f9e378de1302
31,0bcbc458-b099-48c9-b380-1dbe006d992b
111,045729e9-c632-43ba-8560-aa30d26fb882
53,2d94b5e5-010d-49f0-86b4-646587e3576f
160,7aab6c70-bfb9-49a9-9396-6803150efb6e
311,fd69c3a9-7eeb-4f22-9ccf-4ee58737baeb
4,6b5fcbb4-cd01-4d3a-a4fe-c7015da7573a
146,c1b0badd-bf74-41db-ac0f-ff7f9b6b6824
84,8b3219d9-d04d-44ac-aa9f-dd0dfec4d919
128,18d9b7a2-ee05-48c7-8e4c-18bc114331e7
137,6dc7922c-3e2e-453b-be28-6111a0888883
162,cbd29a33-f86b-4b43-8594-d3d1ac75eede
129,c6e99bd9-62e0-4f8e-ad3d-0c8d33cbac57
312,0d29064b-4ed3-4427-8e7d-58eb1be6e3ff
5,78de459c-6159-476e-9ebe-3d32f68e02ea
46,55a4cf6a-d3dd-4add-a01c-e389fcb3e30c
7,390b9a13-65b0-44a3-9295-f970b5f356e2
76,a94c44d5-170a-41ae-bbb7-50252086ec74
87,1088bbca-e4e6-41b0-b017-df97d67f5480
155,4c10d33a-b9ea-4c57-ba6b-0f41d0d02ce0
163,7b1add13-8b15-404d-b708-b2f68270693e
97,75f352b1-4298-44f7-ad8f-d8e73c8de7e5
106,a4d7b337-70b9-454c-a4cf-7786d17cd3da
43,cd477c5c-e156-4b77-a77a-e67e6a00c92e
91,45f36aca-5b59-47f2-8212-a857ad92744e
9,2e301af1-b746-454d-b0b1-964341ee6c8a
105,ae55e892-f352-4eaf-8f24-94fa628057ed
13,ad2341dc-430d-4472-99e5-8f598ab0a891
152,85291ec8-4a73-4c62-8ce4-05ee0adeaf67
32,6b8469b3-8055-4f39-b5da-c5db96ff4196
24,ddafdcd6-8c47-4448-a10d-b0a2f1160b7e
78,4ef952f0-b930-4a72-a706-0d23bb75a5ad
167,21061c27-504d-4983-8ca8-14b317b0c281
39,f640bdf1-9c33-4206-afd3-a5126f6cbb6e
15,ed691ff1-e0a3-4121-8af0-fff68d372b47
107,31d1700e-fe36-4b4a-8e63-843a8d1a33d0
122,ee1c3d02-42cf-4df9-b732-919b97b8dc33
28,fa2caa15-65c3-46cb-8846-85828592b91d
45,70142eb7-79be-4bb6-b0e8-ed9c6ded0110
309,372ef14c-f66d-4610-bfb4-9f2ddadf551e
41,76e388f1-e61c-4df7-bc36-af249b99af51
103,f0ac7ca7-c316-45a2-af2f-8292bdd2207b
2,c920f890-92c8-4b17-b1ab-2e4e1db46bb4
108,33d5995c-2786-4dd8-81e1-25b229ce33ea
48,9faebed9-dac8-4ed0-aaba-aa5901142115
38,9b1dcbf2-348e-4ada-a4f8-4a364e495ab3
92,3994609c-406c-4068-b88d-b7d286861eb5
116,3e657c6f-1fe5-4a55-b791-cf595841b44a
6,ffd804ed-809c-4f6c-b850-98a8371b2365
101,fddd3068-38c1-4785-b956-80563c742306
54,0aabf57b-9053-4d28-99ea-b5876d73f301
52,7a59e7e0-84db-4de9-96bb-b2cef1e5b2bc
72,a5763259-c80f-45ae-a411-0f148f4d66df
49,d1d18495-15b0-438a-867d-94858af7f79b
134,caf6e6b2-5c71-45fe-996a-d6008b2430cf
165,94cc7b10-5e31-489c-8fba-96c311d588cd
