id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
Cloete-Herman-H,Cloete Herman H.,,,DTA,DTA,,National Council,1,,
Cloete-Samuel-Petrus,Cloete Samuel Petrus,,,DTA/UDF Coalition,UDF Coalition,,National Council,1,,
Eiseb-Theofelus,Eiseb Theofelus,,,SWAPO,SWAPO,,National Council,1,,
Esegiel-M-Uirab,Esegiel M /Uirab,,,SWAPO,SWAPO,,National Council,1,,
Haingura-Ambrosius,Haingura Ambrosius,,,SWAPO,SWAPO,,National Council,1,,
Hakaye-Haikela-Jhonny,Hakaye Haikela Jhonny,,,SWAPO,SWAPO,,National Council,1,,
Hango-Asser,Hango Asser,,,SWAPO,SWAPO,,National Council,1,,
Hendjala-Erasmus,Hendjala Erasmus,,,SWAPO,SWAPO,,National Council,1,,
Hishikushitja-Michael-Ndapamapedu,Hishikushitja Michael Ndapamapedu,,,SWAPO,SWAPO,,National Council,1,,
Josephine-Hamutwe-Kandjambanga,Josephine Hamutwe Kandjambanga,,,SWAPO,SWAPO,,National Council,1,,
Kaatura-Nehemia,Kaatura Nehemia,,,DTA,DTA,,National Council,1,,
Kairabeb-Lazarus,Kairabeb Lazarus,,,SWAPO,SWAPO,,National Council,1,,
Kaiyamo-Hosea-Nico,Kaiyamo Hosea Nico,,,SWAPO,SWAPO,,National Council,1,,
Kamanya-E-S-Vilho,Kamanya E.S. Vilho,,,SWAPO,SWAPO,,National Council,1,,
Kapirika-Servaius,Kapirika Servaius,,,SWAPO,SWAPO,,National Council,1,,
Martin-Kapewasha,Martin Kapewasha,,,SWAPO,SWAPO,,National Council,1,,
Minnaar-Jakobus,Minnaar Jakobus,,,SWAPO,SWAPO,,National Council,1,,
Mujoro-Zedekia,Mujoro Zedekia,,,SWAPO,SWAPO,,National Council,1,,
Mumbuu-Uapundua-Edward,Mumbuu  Uapundua Edward,,,DTA/UDF Coalition,UDF Coalition,,National Council,1,,
Nehova-Kandy-Shafodino-Hinananye,"Nehova ""Kandy"" Shafodino Hinananye",k.nehova@parliament.na,,SWAPO,SWAPO,,National Council,1,,
Sheyapo-Fidelis,Sheyapo Fidelis,,,SWAPO,SWAPO,,National Council,1,,
Sizimbo-Francis-Fanie,Sizimbo Francis Fanie,,,DTA,DTA,,National Council,1,,
Walubita-Mukelabayi,Walubita Mukelabayi,,,DTA,DTA,,National Council,1,,
Wilfred-I-Emvula,Wilfred I Emvula,,,SWAPO,SWAPO,,National Council,1,,
Ya-Kasita-Sheya-Henock,Ya Kasita Sheya Henock,,,SWAPO,SWAPO,,National Council,1,,
Huiseb-Johannes-Sitore,|Huiseb Johannes Sitore,,,DTA,DTA,,National Council,1,,
