id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
Coma-Moses-DECEASED,!Coma Moses  (DECEASED),,,unknown,,,National Council,3,,
Gobs-Sebastiaan-Ignatius,!Gobs Sebastiaan Ignatius,,,UDF,UDF,,National Council,3,,
Appollus-Willem-Rudolf,Appollus Willem Rudolf,,,unknown,,,National Council,3,,
Diergaardt-Theo-Vivian,Diergaardt Theo Vivian,t.diergaardt@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Hakaye-Haikela-Jhonny,Hakaye Haikela Jhonny,,,SWAPO,SWAPO,,National Council,3,,
Kabula-Dorothy-Mareka,Kabula Dorothy Mareka,,,SWAPO,SWAPO,,National Council,3,,
Kankoshi-Henok-Tangeni,Kankoshi Henok Tangeni,h.kankoshi@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Kapere-Asser-Kuveri,Kapere Asser  Kuveri,a.kapere@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Karupu-Sebastiaan,Karupu Sebastiaan,,,unknown,,,National Council,3,,
Kavetu-Lydia-Ngohauvi,Kavetu Lydia Ngohauvi,,,DTA,DTA,,National Council,3,,
Kavetuna-Ferdinand-Frederich,Kavetuna Ferdinand Frederich,,,SWAPO,SWAPO,,National Council,3,,
Martin-Aram,Martin Aram,a.martin@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Mensah-Williams-Margaret-Natalie,Mensah-Williams Margaret Natalie,m.nakutwima@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Mogotsi-Stefanus-Orateng,Mogotsi Stefanus Orateng,,,SWAPO,SWAPO,,National Council,3,,
Mwillima-Leonard-Yamba,Mwillima Leonard Yamba,,,SWAPO,SWAPO,,National Council,3,,
Nakwafila-Johannes-Kamati,Nakwafila Johannes Kamati,jk.nakwafila@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Namwandi-Barakias,Namwandi Barakias,b.namwandi@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Ndemula-Hafeni-Ludwigh,Ndemula Hafeni Ludwigh,,,SWAPO,SWAPO,,National Council,3,,
Ndjambula-Phillemon,Ndjambula Phillemon,,,SWAPO,SWAPO,,National Council,3,,
Nguvauva-Kilus,Nguvauva Kilus,k.nguvauva@gmail.com,,unknown,,,National Council,3,,
Nhinda-Ruth-Kepawa-DECEASED,Nhinda Ruth Kepawa  (DECEASED),r.nhinda@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Nicanor-Hilma-Ndinelago,Nicanor Hilma Ndinelago,h.nicanor@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Shangheta-Bartholomeus-Tuhafeni,Shangheta Bartholomeus Tuhafeni,,,SWAPO,SWAPO,,National Council,3,,
Sibalatani-Bernard-Songa,Sibalatani Bernard Songa,b.sibalatani@parliament.na,,SWAPO,SWAPO,,National Council,3,,
Sibiya-Mwashekele-Rosalia-Mwadina,Sibiya-Mwashekele Rosalia Mwadina,,,SWAPO,SWAPO,,National Council,3,,
Siwombe-Frieda-Mwadina,Siwombe Frieda Mwadina,,,SWAPO,SWAPO,,National Council,3,,
Ya-Kasita-Sheya-Henock,Ya Kasita Sheya Henock,,,SWAPO,SWAPO,,National Council,3,,
