id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
abram_kesupile,Abram Kesupile,Abram Kesupile,,,,UDC,udc,area/kanye_south,Kanye South,National Assembly,2014,,,,
alfred_madigele,Alfred Madigele,Alfred Madigele,,,,BDP,bdp,area/mmathethe-molapowabojang,Mmathethe-Molapowabojang,National Assembly,2014,,,,
athaliah_molokomme,Athaliah Molokomme,Athaliah Molokomme,,,,unknown,unknown,,,National Assembly,2014,,,,female
bagalatia_arone,Bagalatia Arone,Bagalatia Arone,barone@gov.bw,,,BCP,bcp,area/okavango,Okavango,National Assembly,2014,,,,
biggie_butale,Biggie Butale,Biggie Butale,,,,BDP,bdp,area/tati_west,Tati West,National Assembly,2014,,,,
botlogile_tshireletso,Botlogile Tshireletso,Botlogile Tshireletso,,,,BDP,bdp,area/mahalapye_east,Mahalapye East,National Assembly,2014,,,,
buti_billy,Buti Billy,Buti Billy,,,,BDP,bdp,area/francistown_east,Francistown East,National Assembly,2014,,,,
christiaan_de_graaff,Christiaan De Graaff,Christiaan De Graaff,,,,BDP,bdp,area/ghanzi_south,Ghanzi South,National Assembly,2014,,,,
dikgang_makgalemele,Dikgang Makgalemele,Dikgang Makgalemele,dmakgalemele@gov.bw,,,BDP,bdp,area/shosong,Shosong,National Assembly,2014,,,,
dithapelo_keorapetse,Dithapelo Keorapetse,Dithapelo Keorapetse,,,,BCP,bcp,area/selibe_phikwe_west,Selibe Phikwe West,National Assembly,2014,,,,
dorcus_makgatho-malesu,Dorcus Makgatho-Malesu,Dorcus Makgatho-Malesu,,,,BDP,bdp,area/sefhare-ramokgonami,Sefhare-Ramokgonami,National Assembly,2014,,,,
duma_boko,Duma Boko,Duma Boko,,,,UDC,udc,area/gaborone_bonnington_north,Gaborone Bonnington North,National Assembly,2014,,,,male
edwin_batshu,Edwin Batshu,Edwin Batshu,ebatshu@gov.bw,,,BDP,bdp,area/nkange,Nkange,National Assembly,2014,,,,male
eric_molale,Eric Molale,Eric Molale,,,,BDP,bdp,,,National Assembly,2014,,,,
fidelis_molao,Fidelis Molao,Fidelis Molao,,,,BDP,bdp,area/shashe_west,Shashe West,National Assembly,2014,,,,
frans_van_der_westhuizen,Frans Van Der Westhuizen,Frans Van Der Westhuizen,,,,BDP,bdp,area/kgalagadi_south,Kgalagadi South,National Assembly,2014,,,,
gilbert_mangole,Gilbert Mangole,Gilbert Mangole,gmangole@gov.bw,,,UDC,udc,area/mochudi_west,Mochudi West,National Assembly,2014,,,,
guma_moyo,Guma Moyo,Guma Moyo,,,,BDP,bdp,area/tati_east,Tati East,National Assembly,2014,,,,
haskins_nkaigwa,Haskins Nkaigwa,Haskins Nkaigwa,,,,UDC,udc,area/gaborone_north,Gaborone North,National Assembly,2014,,,,
ian_khama,Ian Khama,Ian Khama,,,,BDP,bdp,,,National Assembly,2014,,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Ian_Khama_(2014).jpg,male
isaac_davids,Isaac Davids,Isaac Davids,,,,UDC,udc,area/mochudi_east,Mochudi East,National Assembly,2014,,,,
itumeleng_moipisi,Itumeleng Moipisi,Itumeleng Moipisi,,,,BDP,bdp,area/kgalagadi_north,Kgalagadi North,National Assembly,2014,,,,
james_mathokgwane,James Mathokgwane,James Mathokgwane,,,,UDC,udc,area/goodhope-mabule,Goodhope-Mabule,National Assembly,2014,,,,
joseph_molefe,Joseph Molefe,Joseph Molefe,,,,BDP,bdp,area/mahalapye_west,Mahalapye West,National Assembly,2014,,,,
kagiso_molatlhegi,Kagiso Molatlhegi,Kagiso Molatlhegi,kpmolatlhegi@gov.bw,,,BDP,bdp,area/gaborone_south,Gaborone South,National Assembly,2014,,,,
kefentse_mzwinila,Kefentse Mzwinila,Kefentse Mzwinila,,,,BDP,bdp,area/mmadinare,Mmadinare,National Assembly,2014,,,,
kenneth_matambo,Kenneth Matambo,Kenneth Matambo,,,,BDP,bdp,,,National Assembly,2014,,,,
kgotla_autlwetse,Kgotla Autlwetse,Kgotla Autlwetse,,,,BDP,bdp,area/serowe_north,Serowe North,National Assembly,2014,,,,
kitso_mokaila,Kitso Mokaila,Kitso Mokaila,,,,BDP,bdp,,,National Assembly,2014,,,,male
kostantinos_markus,Kostantinos Markus,Kostantinos Markus,,,,BDP,bdp,area/maun_east,Maun East,National Assembly,2014,,,,
lelatisitswe_sethomo,Lelatisitswe Sethomo,Lelatisitswe Sethomo,,,,BDP,bdp,area/boteti_east,Boteti East,National Assembly,2014,,,,
liakat_kablay,Liakat Kablay,Liakat Kablay,lkablay@gov.bw,,,BDP,bdp,area/letlhakeng-lephephe,Letlhakeng-Lephephe,National Assembly,2014,,,,
mohammed_i._khan,Mohammed I. Khan,Mohammed I. Khan,,,,UDC,udc,area/molepolole_north,Molepolole North,National Assembly,2014,,,,
moiseraela_goya,Moiseraela Goya,Moiseraela Goya,mgoya@gov.bw,,,BDP,bdp,area/palapye,Palapye,National Assembly,2014,,,,
mokgweetsi_masisi,Mokgweetsi Masisi,Mokgweetsi Masisi,,,,BDP,bdp,area/moshupa-manyana,Moshupa-Manyana,National Assembly,2014,,,,male
mokwaledi_moswaane,Mokwaledi Moswaane,Mokwaledi Moswaane,,,,BDP,bdp,area/francistown_west,Francistown West,National Assembly,2014,,,,
ndaba_gaolathe,Ndaba Gaolathe,Ndaba Gaolathe,,,,UDC,udc,area/gaborone_bonnington_south,Gaborone Bonnington South,National Assembly,2014,,,,
ngaka_ngaka,Ngaka Ngaka,Ngaka Ngaka,,,,BDP,bdp,area/takatokwane,Takatokwane,National Assembly,2014,,,,
