id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image
1d2b8674-da01-43c0-a8af-521296160406,Anders Andreassen,,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
d91e030d-c731-467e-bf07-b3b0b5fb9316,Anders Nilsson,,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
2e8ad049-e92d-4122-ac72-0e67f417385e,Anthon Frederiksen,antuut@inatsisartut.gl,,Kattusseqatigiit,ea70c448-7ef0-475a-8679-c37e9c3c0fad,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/media/234539/2010.09.17%20Start%20EM%202010%2000946.jpg
046e1756-1991-48e2-9872-bbf1d3d151fb,Asii Chemnitz Narup,,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
5b658c8b-a794-491f-9f20-a5472e2f0189,Augusta Salling,aus@gh.gl,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
d86bd2fa-68af-4007-914e-bfea44cde83f,Daniel Skifte,,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
7dca92b8-aa18-4d28-8807-dd1627870d19,Finn Karlsen,fika@nanoq.gl,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/media/234423/2010.09.17%20Start%20EM%202010%2000928.jpg
76cc0efc-6544-4053-98fa-45237ad3e5ee,Godmand Rasmussen,,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,hans@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/media/298458/untitled-6.jpg
038ce71d-52d3-4093-a2a1-897947764e12,Jakob Sivertsen,,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
438c3002-1e82-45fc-a270-bb0a0aaad6f6,Johan Lund Olsen,johan@gh.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
fc383496-e530-4885-a020-d5fa1adb9e58,Jonathan Motzfeldt,jomo@gh.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,tuusi@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/media/234511/2010.09.17%20Start%20EM%202010%2000881.jpg
6793d6ce-9c72-4dd9-b03e-336334545248,Jørgen W. Johansen,,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,1999-02-16,,,http://en.inatsisartut.gl/css/images/INAT-dukke-lys.jpg
