id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
56b7da86-b9c7-4fcd-bd04-f980cde7d4c5,Agathe Fontain,agathe@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
1085988d-e712-46f2-95d9-633559874286,Agnethe Davidsen,,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
b9cb526c-5685-49ff-b5c1-a2041c797dc7,Aleqa Hammond,alha@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
16ae4426-69c2-490c-8aa1-37b963d04ba6,Ane Hansen,aneh@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
2e8ad049-e92d-4122-ac72-0e67f417385e,Anthon Frederiksen,antuut@inatsisartut.gl,,Kattusseqatigiit,ea70c448-7ef0-475a-8679-c37e9c3c0fad,,Inatsisartut,2005-11-15,,
046e1756-1991-48e2-9872-bbf1d3d151fb,Asii Chemnitz Narup,,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
38743268-3de9-41b2-8844-2844e7d64316,Astrid Fleischer Rex,asfl@inatsisartut.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2005-11-15,,
5b658c8b-a794-491f-9f20-a5472e2f0189,Augusta Salling,aus@gh.gl,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2005-11-15,,
5ae7ca97-57f2-4bb5-9416-1b0fb3fc1413,Doris Jakobsen,doja@nanoq.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
cec0b7b7-48a5-4f53-91aa-35699ad153d6,Ellen Christoffersen,ekri@gh.gl,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2005-11-15,,
7599e482-43ea-4e21-8ac1-d5cb021d1da1,Esmar Bergstrøm,esbe@gh.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2005-11-15,,
7dca92b8-aa18-4d28-8807-dd1627870d19,Finn Karlsen,fika@nanoq.gl,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2005-11-15,,
76cc0efc-6544-4053-98fa-45237ad3e5ee,Godmand Rasmussen,,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2005-11-15,,
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,hans@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
254b9da2-357a-4461-b1df-78568bbbd87e,Jens B. Frederiksen,jensbf@inatsisartut.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2005-11-15,,
438c3002-1e82-45fc-a270-bb0a0aaad6f6,Johan Lund Olsen,johan@gh.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
fc383496-e530-4885-a020-d5fa1adb9e58,Jonathan Motzfeldt,jomo@gh.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,tuusi@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
f279638a-dd1c-4159-9aa4-767b43c2eeb2,Juliane Henningsen,jhen@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
6793d6ce-9c72-4dd9-b03e-336334545248,Jørgen W. Johansen,,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
4d94f369-0455-4a8c-b73e-a709804f4257,Kim Kielsen,kim@nanoq.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
586d288f-5469-48b7-a523-fa8962f19c6b,Kuupik Vandersee Kleist,kuupik@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
89f4a64a-eab1-46c4-8caa-b9b33cf0cc7f,Lars-Emil Johansen,larsemil@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
494ee202-3fbb-474b-a5e3-5eff1e7665a7,Lene Knüppel,,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2005-11-15,,
4853a5fa-67af-48be-8cfc-89fdc8893b16,Marie Fleischer,mafl@gh.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2005-11-15,,
290fb8a2-a0d2-4c14-a4c7-934305556d47,Olga P. Berthelsen,olpe@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2005-11-15,,
af3c4c0d-98be-44f0-b8d6-be662c513d9d,Palle Christiansen,palle@inatsisartut.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2005-11-15,,
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,pebe@inatsisartut.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2005-11-15,,
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,ruth@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
8eaeee00-a2e7-4cc0-951a-c0a8ca81ae45,Siverth Karl Heilmann,skhe@inatsisartut.gl,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2005-11-15,,
710d4269-6669-4d24-aad1-a59893911aa7,Thomas Kristensen,thok@gh.gl,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2005-11-15,,
06802a88-b0b5-48d2-8010-cff06671e892,Vittus Mikaelsen,,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2005-11-15,,
