id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
785,Abel Atahualpa Martínez Durán,,,PLD,pld,Santiago,Chamber of Deputies,2010,,
2042,Adalberto Esteban Rosa Hernández,mailto:a.rosa@camaradediputados.gob.do,,PLD,pld,Santiago,Chamber of Deputies,2010,,
2038,Adalgisa Fátima Pujols,mailto:a.pujols@camaradediputados.gob.do ,,PLD,pld,Santo Domingo,Chamber of Deputies,2010,,
3219,Adelis de Jesús Olivares Ortega,mailto:a.olivares@camaradediputados.gob.do,,PRD,prd,De dominicanos en el exterior,Chamber of Deputies,2010,,
758,Afif Nazario Rizek Camilo,mailto:a.rizek@camaradediputados.gob.do,,PLD,pld,Hermanas Mirabal,Chamber of Deputies,2010,,
678,Albert Elías Atallah Lajan,mailto:A.ATALLAH@CAMARADEDIPUTADOS.GOB.DO,,PRD,prd,Distrito Nacional,Chamber of Deputies,2010,,
2027,Alejandro Jerez Espinal,mailto:a.jerez@camaradediputados.gob.do ,,PLD,pld,Sánchez Ramírez,Chamber of Deputies,2010,,
2074,Alexis Isaac Jiménez González,mailto:ai.gonzalez@camaradediputados.gob.do ,,PRD,prd,Santo Domingo,Chamber of Deputies,2010,,
3221,Alfredo Antonio Rodríguez Azcona,mailto:a.rodriguez@camaradediputados.gob.do,,PLD,pld,De dominicanos en el exterior,Chamber of Deputies,2010,,
819,Alfredo Martínez,mailto:a.martinez@camaradediputados.gob.do ,,PLD,pld,Santo Domingo,Chamber of Deputies,2010,,
745,Altagracia Herrera de Brito,mailto:a.herrera@camaradediputados.gob.do ,,PRD,prd,Monte Plata,Chamber of Deputies,2010,,
2019,Altagracia Mercedes Gonzalez Gonzalez,mailto:a.gonzalez@camaradediputados.gob.do,,PLD,pld,Santiago,Chamber of Deputies,2010,,
2063,Ana Miledy Cuevas,mailto:a.cuevas@camaradediputados.gob.do,,PRD,prd,San Cristóbal,Chamber of Deputies,2010,,
2055,Andrés Enmanuel Bautista Taveras,mailto:a.bautista@camaradediputados.gob.do,,PRD,prd,Espaillat,Chamber of Deputies,2010,,
2040,Angel Esteban Ramírez Taveras,mailto:a.ramirez@camaradediputados.gob.do,,PLD,pld,Nacional,Chamber of Deputies,2010,,
791,Antonio Bernabel Colón,mailto:a.colon@camaradediputados.gob.do ,,PRD,prd,Santiago,Chamber of Deputies,2010,,
823,Aníbal Rosario Ramírez,mailto:a.rosario@camaradediputados.gob.do ,,PRD,prd,Santo Domingo,Chamber of Deputies,2010,,
697,Aquiles Leonel Ledesma Alcántara,mailto:A.LEDESMA@CAMARADEDIPUTADOS.GOV.DO,,PRD,prd,Barahona,Chamber of Deputies,2010,,
2046,Aquilino Serrata Uceta,mailto:a.serrata@camaradediputados.gob.do ,,PLD,pld,Santo Domingo,Chamber of Deputies,2010,,
731,Aridio Antonio Reyes,"mailto:a.reyes@camaradediputados,gob.do",,PLD,pld,La Vega,Chamber of Deputies,2010,,
3220,Aurelio Agustín Mercedes Moscat,mailto:a.mercedes@camaradediputados.gob.do,,PRD,prd,De dominicanos en el exterior,Chamber of Deputies,2010,,
2053,Bernardo Alemán Rodríguez,mailto:b.aleman@camaradediputados.gob.do ,,PRD,prd,Montecristi,Chamber of Deputies,2010,,
2001,Bárbara Yvelice Abréu Grullón,mailto:b.abreu@camaradediputados.gob.do ,,PLD,pld,La Vega,Chamber of Deputies,2010,,
2075,Carlos Borromeo Terrero Reyes,mailto:c.terrero@camaradediputados.gob.do,,PRD,prd,Santiago,Chamber of Deputies,2010,,
2069,Carlos Gabriel García Candelario,mailto:cg.garcia@camaradediputados.gob.do,,PRD,prd,Nacional,Chamber of Deputies,2010,,
2021,Carlos Marién Guzmán Elías,mailto:c.guzman@camaradediputados.gob.do ,,PLD,pld,Santo Domingo,Chamber of Deputies,2010,,
2018,Carlos María García Gómez,mailto:c.garcia@camaradediputados.gob.do,,PLD,pld,Espaillat,Chamber of Deputies,2010,,
2035,Catalina Paredes Pinales,mailto:ca.paredes@camaradediputados.gob.do,,PLD,pld,San Cristóbal,Chamber of Deputies,2010,,
2065,Cristian Encarnación,mailto:c.encarnacion@camaradediputados.gob.do ,,PRD,prd,Santo Domingo,Chamber of Deputies,2010,,
669,Cristian Paredes Aponte,mailto:c.paredes@camaradediputados.gob.do,,PRD,prd,Sánchez Ramírez,Chamber of Deputies,2010,,
2060,Cristóbal Venerado Antonio Castillo Liriano,mailto:c.castillo@camaradediputados.gob.do,,PRD,prd,Hato Mayor,Chamber of Deputies,2010,,
773,David Herrera Díaz,mailto:d.herrera@camaradediputados.gob.do ,,PRD,prd,San Juan de la Maguana,Chamber of Deputies,2010,,
795,Demóstenes Willian Martínez Hernández,mailto:d.martinez@camaradediputados.gob.do  ,,PLD,pld,Santiago,Chamber of Deputies,2010,,
2024,Eduardo Hidalgo Abreu,mailto:e.hidalgo@camaradediputados.gob.do ,,PLD,pld,Santo Domingo,Chamber of Deputies,2010,,
2076,Elpidio Infante Galán,mailto:e.infante@camaradediputados.gob.do ,,PRD,prd,La Vega,Chamber of Deputies,2010,,
810,Elvin Antonio Fulgencio,mailto:e.fulgencio@camaradediputados.gob.do,,PLD,pld,Santo Domingo,Chamber of Deputies,2010,,
671,Elías Rafael Serulle Tavárez,mailto:e.serulle@camaradediputados.gob.do,,PLD,pld,Distrito Nacional,Chamber of Deputies,2010,,
2077,Esther Mirelys Minyeti,mailto:e.minyeti@camaradediputados.gob.do ,,PRD,prd,San Jose de Ocoa,Chamber of Deputies,2010,,
726,Eugenio Cedeño Areché,mailto:e.cedeno@camaradediputados.gob.do,,PRD,prd,La Romana,Chamber of Deputies,2010,,
2079,Eugenio María Méndez Ramírez,mailto:e.mendez@camaradediputados.gob.do ,,PRD,prd,Bahoruco,Chamber of Deputies,2010,,
2080,Evangelina Baciliza Sosa Vásquez,mailto:e.sosa@camaradediputados.gob.do ,,PRD,prd,Monseñor Nouel,Chamber of Deputies,2010,,
2003,Evelin Andújar Matos,mailto:e.andujar@camaradediputados.gob.do ,,PLD,pld,San Cristóbal,Chamber of Deputies,2010,,
2081,Fabio Ernesto Vargas Matos,mailto:F.VARGAS@camaradediputados.gob.do,,PRD,prd,Barahona,Chamber of Deputies,2010,,
2029,Francisco A. Matos Mancebo,mailto:f.matos@camaradediputados.gob.do,,PLD,pld,Santiago,Chamber of Deputies,2010,,
2028,Francisco Antonio Mancebo Melo,mailto:f.mancebo@camaradediputados.gob.do ,,PLD,pld,San Jose de Ocoa,Chamber of Deputies,2010,,
2082,Francisco Antonio Santos Sosa,mailto:f.santos@camaradediputados.gob.do,,PRD,prd,Santiago,Chamber of Deputies,2010,,
2004,Francisco Arturo Bautista Medina,mailto:f.bautista@camaradediputados.gob.do,,PLD,pld,Elias Piña,Chamber of Deputies,2010,,
