id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
aba-serra,Aba Serra,Aba Serra,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:gabú/círculo:15,Boé/Pitche,National People's Assembly,2014,,,,
abel-iamedi-incada,Abel Iamedi Incada,Abel Iamedi Incada,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:centro autónomo de bissau/círculo:25,Bissau,National People's Assembly,2014,,,,
abel-da-silva-gomes,Abel da Silva Gomes,Abel da Silva Gomes,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:biombo/círculo:09,Quinhamel,National People's Assembly,2014,,,,
abubacri-demba-balde,Abubacri Demba Baldé,Abubacri Demba Baldé,,,,PARTIDO DA NOVA DEMOCRACIA,PND,ocd-division/country:gw/região:gabú/círculo:15,Boé/Pitche,National People's Assembly,2014,,,,
adja-hadja-satu-camara-pinto,Adja (Hadja) Satú Camará Pinto,Adja (Hadja) Satú Camará Pinto,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:quinará/círculo:03,Buba/Empada,National People's Assembly,2014,,,,
admiro-nelson-belo,Admiro Nelson Belo,Admiro Nelson Belo,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:cacheu/círculo:19,Bigene/Bula,National People's Assembly,2014,,,,
adulai-balde,Adulai Baldé,Adulai Baldé,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:bafatá/círculo:12,Bafatá/Galomaro,National People's Assembly,2014,,,,
adulai-sow,Adulai Sow,Adulai Sow,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:cacheu/círculo:19,Bigene/Bula,National People's Assembly,2014,,,,
alberto-lamine-djalo,Alberto Lamine Djaló,Alberto Lamine Djaló,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:gabú/círculo:17,Pirada,National People's Assembly,2014,,,,
alberto-mbunhe-nambeia,Alberto Mbunhe Nambeia,Alberto Mbunhe Nambeia,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:oio/círculo:08,Mansoa/Nhacra,National People's Assembly,2014,,,,
alfredo-quidum-mane,Alfredo Quidum Mané,Alfredo Quidum Mané,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:bafatá/círculo:12,Bafatá/Galomaro,National People's Assembly,2014,,,,
amadu-dinis-balde,Amadú Dinis Baldé,Amadú Dinis Baldé,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:gabú/círculo:16,Sector de Gabú,National People's Assembly,2014,,,,
amido-keita,Amido Keita,Amido Keita,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:quinará/círculo:02,Bedanda/Cacine/Quebo,National People's Assembly,2014,,,,
amizade-fara-mendes,Amizade Farã Mendes,Amizade Farã Mendes,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:cacheu/círculo:20,Caió/Canchungo,National People's Assembly,2014,,,,
anha-balde,Anha Baldé,Anha Baldé,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:bafatá/círculo:14,Contuboel/Ganadú,National People's Assembly,2014,,,,
antonio-artur-sanha,António Artur Sanhá,António Artur Sanhá,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:quinará/círculo:04,Fulacunda/Tite,National People's Assembly,2014,,,,
antonio-inacio-g-correia,António Inácio G. Correia,António Inácio G. Correia,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:centro autónomo de bissau/círculo:26,Bissau,National People's Assembly,2014,,,,
antonio-serifo-embalo,António Serifo Embaló,António Serifo Embaló,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:gabú/círculo:15,Boé/Pitche,National People's Assembly,2014,,,,
augusto-olivais,Augusto Olivais,Augusto Olivais,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:gabú/círculo:17,Pirada,National People's Assembly,2014,,,,
babuna-djabi,Babuna Djabi,Babuna Djabi,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:centro autónomo de bissau/círculo:25,Bissau,National People's Assembly,2014,,,,
bacai-sanha-jr,Bacai Sanhá Jr.,Bacai Sanhá Jr.,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:oio/círculo:07,Mansabá,National People's Assembly,2014,,,,
baciro-dja,Baciro Djá,Baciro Djá,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:centro autónomo de bissau/círculo:27,Bissau,National People's Assembly,2014,,,,
bernardo-braima-mane,Bernardo Braima Mané,Bernardo Braima Mané,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:oio/círculo:07,Mansabá,National People's Assembly,2014,,,,
biapte-quissik-na-ritche,Biapte Quissik Na Ritche,Biapte Quissik Na Ritche,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:tombali/círculo:01,Catió,National People's Assembly,2014,,,,
botche-cande,Botche Candé,Botche Candé,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:bafatá/círculo:14,Contuboel/Ganadú,National People's Assembly,2014,,,,
braima-camara,Braima Camará,Braima Camará,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:centro autónomo de bissau/círculo:24,Bissau,National People's Assembly,2014,,,,
braima-djalo,Braima Djaló,Braima Djaló,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:oio/círculo:06,Farim,National People's Assembly,2014,,,,
braima-sisse,Braima Sissé,Braima Sissé,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:oio/círculo:05,Bissorã,National People's Assembly,2014,,,,
califa-seidi,Califa Seidi,Califa Seidi,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:centro autónomo de bissau/círculo:29,Bissau,National People's Assembly,2014,,,,
camilo-simoes-pereira,Camilo Simões Pereira,Camilo Simões Pereira,,,,PARTIDO AFRICANO DA INDEPENDÊNCIA DA GUINÉ E CABO VERDE,PAIGC,ocd-division/country:gw/região:centro autónomo de bissau/círculo:25,Bissau,National People's Assembly,2014,,,,
caramo-camara,Caramó Camará,Caramó Camará,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:bafatá/círculo:14,Contuboel/Ganadú,National People's Assembly,2014,,,,
carlitos-barai,Carlitos Barai,Carlitos Barai,,,,PARTIDO DA RENOVAÇÃO SOCIAL,PRS,ocd-division/country:gw/região:centro autónomo de bissau/círculo:29,Bissau,National People's Assembly,2014,,,,
