id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
35932,AGEEV ALEKSANDR,ageey@house.gov.by,,,unknown,unknown,90,Shklov constituency No. 90 (Mogilev region),House of Representatives,5,,,http://house.gov.by/files/images/ageev.jpg,
35933,ALEKSEENKO VASILY,,,,unknown,unknown,98,Grushevo constituency No. 98 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/alekseenko.jpg,
35934,ANDREICHENKO VLADIMIR,,,,unknown,unknown,22,Dokshytsy constituency No. 22 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/andrejchenko_1.jpg,
35935,APANASYUK LEONID,apanasyuk@house.gov.by,,,unknown,unknown,40,Zhlobin constituency No. 40 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/apanasjuk.jpg,
35936,BAZANOV VLADIMIR,,,,unknown,unknown,4,Brest-border constituency No. 4 (Brest region),House of Representatives,5,,,http://house.gov.by/files/images/bazanov.jpg,
35937,BERESNEVA ELENA,beresneva@house.gov.by,,,unknown,unknown,49,Grodno-Zanemansky constituency No. 49 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/beresneva_1.jpg,
35938,BOGDANOVICH LARISA,,,,unknown,unknown,3,Brest-Eastern Constituency No. 3 (Brest region),House of Representatives,5,,,http://house.gov.by/images/page16/bogdanovich.jpg,
35939,BOIKO ANATOLY,boiko@house.gov.by,,,unknown,unknown,66,Kopyl constituency No. 66 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/bojko.jpg,
35941,BOKHAN SERGEY,bokhan@house.gov.by,,,unknown,unknown,19,Vitebsk-Zheleznodorozhny constituency No. 19 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/bohan.jpg,
35940,BORODENYA VALERY,borodenya@house.gov.by,,,unknown,unknown,93,Vasnetsovsky constituency No. 93 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/borodenja_1.jpg,
35942,BUSKO VITALY,busko@house.gov.by,,,unknown,unknown,107,Vostochny constituency No. 107 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/busjko.jpg,
36061,CHEKAN SVETLANA,shekan@house.gov.by,,,unknown,unknown,47,Khoiniki constituency No. 47 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/chekan.jpg,
36062,CHEREVACH VLADIMIR,cherevach@house.gov.by,,,unknown,unknown,97,Oktiabrsky constituency No. 97 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/cherevach.jpg,
35958,DANILEVICH TAISA,,,,unknown,unknown,69,Soligorsk rural constituency district No. 69 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/danilevich_1.jpg,
35960,DEDUSHKIN VLADIMIR,orsha_rik@tut.by,,,unknown,unknown,27,Orsha-Dnepr constituency No. 27 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/dedushkin.jpg,
35959,DEVYATOVSKY VADIM,devyatovsky@house.gov.by,,,unknown,unknown,25,Novopolotsk constituency No. 25 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/devjatovskij.jpg,
35961,DOBRYNINA LIUDMILA,dobrynina@house.gov.by,,,unknown,unknown,26,Orsha municipal constituency No. 26 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/dobrynina.jpg,
