id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
1,ABADA NKODO PIERRE,,,,CPDM,cpdm,area/centre,CENTRE,Assemblée Nationale,5,,,http://www.assnat.cm/gestionLoisLegislatures/libraries/files_upload/uploads/SujetsForum/FORMATION%20CDE.doc,
2,ABBA BOUKAR,,,,CPDM,cpdm,area/far-north,FAR-NORTH,Assemblée Nationale,5,,,,
3,ABBA ZANNA,,,,CPDM,cpdm,area/far-north,FAR-NORTH,Assemblée Nationale,5,,,,
5,ABDOULAYE KOUILA,,,,NUDP,nudp,area/far-north,FAR-NORTH,Assemblée Nationale,5,,,,
6,ABDOULAYE SEINI,,,,CPDM,cpdm,area/far-north,FAR-NORTH,Assemblée Nationale,5,,,,
7,ABOUBAKAR OUMAROU BONGO,,,,NUDP,nudp,area/far-north,FAR-NORTH,Assemblée Nationale,5,,,,
8,ABUNAW AGBOR ROSE,,,,NUDP,nudp,area/south-west,SOUTH-WEST,Assemblée Nationale,5,,,,
9,ACHIDI ACHU SIMON,,,,CPDM,cpdm,area/north-west,NORTH-WEST,Assemblée Nationale,5,,,,
10,ADAMOU ABDOULAYE,,,,NUDP,nudp,area/north,NORTH,Assemblée Nationale,5,,,,
11,ADAMOU NGANDA,,,,NUDP,nudp,area/adamawa,ADAMAWA,Assemblée Nationale,5,,,,
12,ADJI Marie - Paule,,,,NUDP,nudp,area/adamawa,ADAMAWA,Assemblée Nationale,5,,,,
13,ADJIBOLO Philémon,,,,CPDM,cpdm,area/east,EAST,Assemblée Nationale,5,,,,
14,AFA'A PENO Valère,,,,CPDM,cpdm,area/south,SOUTH,Assemblée Nationale,5,,,,
15,AISSATOU LADI SISSINVOU,,,,NUDP,nudp,area/north,NORTH,Assemblée Nationale,5,,,,
16,AKENJI Salomon ANYE AWASOM,,,,CPDM,cpdm,area/north-west,NORTH-WEST,Assemblée Nationale,5,,,,
17,AKUM FOMUM Peter,,,,CPDM,cpdm,area/north-west,NORTH-WEST,Assemblée Nationale,5,,,,
18,ALIM GARGA DOUSSEN,,,,NUDP,nudp,area/adamawa,ADAMAWA,Assemblée Nationale,5,,,,
19,AMADOU BAKARY GOUROUDJA,,,,NUDP,nudp,area/north,NORTH,Assemblée Nationale,5,,,,
20,AMADOU MOHAMAN,,,,NUDP,nudp,area/north,NORTH,Assemblée Nationale,5,,,,
21,AMOUGOU Charles,,,,CPDM,cpdm,area/centre,CENTRE,Assemblée Nationale,5,,,,
22,AMOUGOU NOMA Nicolas,,,,CPDM,cpdm,area/centre,CENTRE,Assemblée Nationale,5,,,,
23,ANDERSON B . K . VOH,,,,CPDM,cpdm,area/north-west,NORTH-WEST,Assemblée Nationale,5,,,,
