id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
421,Aled Roberts,Aled.Roberts@assembly.wales,aledrobertsam,,Welsh Liberal Democrats,welsh_liberal_democrats,ocd-division/country:gb-wls/region:north_wales,North Wales,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/1/2/4/Info00000421/bigpic.jpg,male
543,Altaf Hussain,Altaf.Hussain@Assembly.wales,,,Welsh Conservative Party,welsh_conservative_party,ocd-division/country:gb-wls/region:south_wales_west,South Wales West,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/3/4/5/Info00000543/bigpic.jpg,male
225,Alun Davies,Alun.Davies@assembly.wales,AlunDaviesAM,,Welsh Labour,welsh_labour,ocd-division/country:gb-wls/region:south_wales_east/constituency:blaenau_gwent,Blaenau Gwent,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/5/2/2/Info00000225/bigpic.jpg,male
160,Alun Ffred Jones,AlunFfred.Jones@assembly.wales,AlunFfredPlaid,,Plaid Cymru,plaid_cymru,ocd-division/country:gb-wls/region:north_wales/constituency:arfon,Arfon,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/0/6/1/Info00000160/bigpic.jpg,male
143,Andrew RT Davies,AndrewRT.Davies@assembly.wales,AndrewRTDavies,,Welsh Conservative Party,welsh_conservative_party,ocd-division/country:gb-wls/region:south_wales_central,South Wales Central,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/3/4/1/Info00000143/bigpic.jpg,male
135,Angela Burns,Angela.Burns@assembly.wales,AngelaBurnsAM,,Welsh Conservative Party,welsh_conservative_party,ocd-division/country:gb-wls/region:mid_and_west_wales/constituency:carmarthen_west_and_south_pembrokeshire,Carmarthen West and South Pembrokeshire,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/5/3/1/Info00000135/bigpic.jpg,female
161,Ann Jones,Ann.Jones@assembly.wales,ann_jonesam,,Welsh Labour,welsh_labour,ocd-division/country:gb-wls/region:north_wales/constituency:vale_of_clwyd,Vale of Clwyd,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/1/6/1/Info00000161/bigpic.jpg,female
159,Bethan Jenkins,Bethan.Jenkins@assembly.wales,,,Plaid Cymru,plaid_cymru,ocd-division/country:gb-wls/region:south_wales_west,South Wales West,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/9/5/1/Info00000159/bigpic.jpg,female
178,Carl Sargeant,Carl.Sargeant@assembly.wales,,,Welsh Labour,welsh_labour,ocd-division/country:gb-wls/region:north_wales/constituency:alyn_and_deeside,Alyn and Deeside,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/8/7/1/Info00000178/bigpic.jpg,male
102,Carwyn Jones,Carwyn.Jones@assembly.wales,,,Welsh Labour,welsh_labour,ocd-division/country:gb-wls/region:south_wales_west/constituency:bridgend,Bridgend,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/2/0/1/Info00000102/bigpic.jpg,male
138,Christine Chapman,Christine.Chapman@assembly.wales,ChrisChapmanAM,,Welsh Labour,welsh_labour,ocd-division/country:gb-wls/region:south_wales_central/constituency:cynon_valley,Cynon Valley,National Assembly for Wales,4,,,http://senedd.assembly.wales/UserData/8/3/1/Info00000138/bigpic.jpg,female
